A2A,A2A,ABITARE IN,ABITARE IN,ACEA,ACEA,AEFFE,AEFFE,AEROP GUGL MARCO,AEROP GUGL MARCO,ALERION CLEAN POWER,ALERION CLEAN POWER,ALGOWATT,ALGOWATT,ALKEMY,ALKEMY,AMPLIFON,AMPLIFON,ANIMA HOLDING,ANIMA HOLDING,ANTARES VISION,ANTARES VISION,AQUAFIL,AQUAFIL,ARISTON HOLDING,ARISTON HOLDING,ASCOPIAVE,ASCOPIAVE,AUTOSTRADE MERIDIONALI,AUTOSTRADE MERIDIONALI,AVIO,AVIO,AZIMUT HOLDING,AZIMUT HOLDING,BANCA GENERALI,BANCA GENERALI,BANCA IFIS,BANCA IFIS,BANCA MEDIOLANUM,BANCA MEDIOLANUM,BANCA MONTE DEI PASCHI,BANCA MONTE DEI PASCHI,BANCA SISTEMA,BANCA SISTEMA,BANCO BPM,BANCO BPM,BASICNET,BASICNET,BASTOGI,BASTOGI,BANCA PPO.DI SONDRIO,BANCA PPO.DI SONDRIO,BANCA PROFILO,BANCA PROFILO,BEEWIZE,BEEWIZE,BEGHELLI,BEGHELLI,BFF BANK,BFF BANK,BIALETTI INDUSTRIE,BIALETTI INDUSTRIE,BIESSE,BIESSE,BIOERA,BIOERA,BORGOSESIA,BORGOSESIA,BPER BANCA,BPER BANCA,FRENI BREMBO,FRENI BREMBO,BRIOSCHI SVILUPPO IMMBL,BRIOSCHI SVILUPPO IMMBL,BRUNELLO CUCINELLI,BRUNELLO CUCINELLI,BUZZI,BUZZI,CAIRO COMMUNICATION,CAIRO COMMUNICATION,CALEFFI,CALEFFI,CALTAGIRONE,CALTAGIRONE,DAVIDE CAMPARI MILANO,DAVIDE CAMPARI MILANO,CAREL,CAREL,CELLULARLINE,CELLULARLINE,CEMBRE,CEMBRE,CEMENTIR HOLDING,CEMENTIR HOLDING,CENTRALE DEL LATTE D'ITALIA,CENTRALE DEL LATTE D'ITALIA,CIA,CIA,COMPAGNIE INDUSTRIALI RIUNITE SHS,COMPAGNIE INDUSTRIALI RIUNITE SHS,CIVITA  VI SYSTEMS,CIVITA  VI SYSTEMS,CLASS EDITORI,CLASS EDITORI,CNH INDUSTRIAL,CNH INDUSTRIAL,CONAFI,CONAFI,CREDITO EMILIANO,CREDITO EMILIANO,CSP INTERNATIONAL,CSP INTERNATIONAL,CY4GATE SPA,CY4GATE SPA,D'AMICO INTL.SHIP.,D'AMICO INTL.SHIP.,DANIELI,DANIELI,DATALOGIC,DATALOGIC,DE LONGHI,DE LONGHI,DIASORIN,DIASORIN,DIGITAL BROS,DIGITAL BROS,DIGITAL VALUE,DIGITAL VALUE,DOVALUE,DOVALUE,EEMS ITALIA,EEMS ITALIA,EL EN,EL EN,ELICA,ELICA,EMAK,EMAK,ENAV,ENAV,ENEL,ENEL,ENERVIT,ENERVIT,ENI,ENI,  ,  ,EQUITA GROUP,EQUITA GROUP,ERG,ERG,ESPRINET,ESPRINET,EUROGROUP LAMI  TIONS,EUROGROUP LAMI  TIONS,EUROTECH,EUROTECH,EXPRIVIA,EXPRIVIA,FERRARI,FERRARI,FERRETTI (HKG),FERRETTI (HKG),FIDIA,FIDIA,FIERA MILANO,FIERA MILANO,FILA,FILA,FINCANTIERI,FINCANTIERI,FINE FOODS & PHARMACEUTICALS NTM,FINE FOODS & PHARMACEUTICALS NTM,FINECOBANK SPA,FINECOBANK SPA,FNM,FNM,LOTTOMATICA GROUP,LOTTOMATICA GROUP,GAROFALO HEALTH CARE,GAROFALO HEALTH CARE,GAS PLUS,GAS PLUS,GEFRAN,GEFRAN,GEOX,GEOX,GEQUITY,GEQUITY,ASSICURAZIONI GENERALI,ASSICURAZIONI GENERALI,GIGLIO GROUP,GIGLIO GROUP,GPI,GPI,AMBIENTHESIS,AMBIENTHESIS,GVS,GVS,HERA,HERA,GRANDI VIAGGI,GRANDI VIAGGI,IMMOBILIARE GRDE. DTBZ. SO.DI INVM.IMMB.,IMMOBILIARE GRDE. DTBZ. SO.DI INVM.IMMB.,IL SOLE 24 ORE,IL SOLE 24 ORE,ILLIMITY BANK,ILLIMITY BANK,IMMSI,IMMSI,INDUSTRIE DE NORA,INDUSTRIE DE NORA,INTERCOS,INTERCOS,INTERPUMP GROUP,INTERPUMP GROUP,INTESA SANPAOLO,INTESA SANPAOLO,INFRASTRUTTURE WIRELESS ITALIANE SPA NPV,INFRASTRUTTURE WIRELESS ITALIANE SPA NPV,IREN,IREN,IT WAY,IT WAY,ITALGAS,ITALGAS,ITALIAN DESIGN BRAND SPA,ITALIAN DESIGN BRAND SPA,ITALIAN EXHIBITION GROUP,ITALIAN EXHIBITION GROUP,ITALMOBILIARE,ITALMOBILIARE,IVECO GROUP,IVECO GROUP,JUVENTUS FOOTBALL CLUB,JUVENTUS FOOTBALL CLUB,INTEK GROUP,INTEK GROUP,LANDI RENZO,LANDI RENZO,LEONARDO,LEONARDO,LUVE,LUVE,MAIRE TECNIMONT,MAIRE TECNIMONT,MARR,MARR,MEDIOBANCA BC.FIN,MEDIOBANCA BC.FIN,MFE A,MFE A,MFE B,MFE B,MONCLER,MONCLER,ARNOLDO MONDADORI EDI.,ARNOLDO MONDADORI EDI.,MONDO TV,MONDO TV,MONRIF,MONRIF,GRUPPO MUTUIONLINE,GRUPPO MUTUIONLINE,NEODECORTECH,NEODECORTECH,NETWEEK,NETWEEK,NEWLAT FOOD,NEWLAT FOOD,NEXI,NEXI,OLIDATA,OLIDATA,OPENJOBMETIS SPA AGENZIA PER IL LAVO,OPENJOBMETIS SPA AGENZIA PER IL LAVO,ORSERO,ORSERO,OVS SPA,OVS SPA,PHARMANUTRA,PHARMANUTRA,PIAGGIO,PIAGGIO,PIERREL,PIERREL,PININFARINA,PININFARINA,PIQUADRO,PIQUADRO,PIRELLI & C,PIRELLI & C,PLC,PLC,POSTE ITALIANE,POSTE ITALIANE,PRYSMIAN,PRYSMIAN,RAI WAY,RAI WAY,RIZZOLI CRER.DLSM.GP.,RIZZOLI CRER.DLSM.GP.,RECORDATI INDUA.CHIMICA,RECORDATI INDUA.CHIMICA,REPLY,REPLY,RESTART,RESTART,RISANAMENTO,RISANAMENTO,SS LAZIO,SS LAZIO,SABAF,SABAF,SAES GETTERS,SAES GETTERS,SAFILO GROUP,SAFILO GROUP,SAIPEM,SAIPEM,SALCEF GROUP,SALCEF GROUP,SALVATORE FERRAGAMO,SALVATORE FERRAGAMO,SANLORENZO,SANLORENZO,SARAS,SARAS,SECO,SECO,SERI INDUSTRIAL,SERI INDUSTRIAL,SERVIZI ITALIA,SERVIZI ITALIA,SESA,SESA,SIT,SIT,SNAM,SNAM,SOFTLAB,SOFTLAB,SOGEFI,SOGEFI,SOL,SOL,SOMEC,SOMEC,STELLANTIS,STELLANTIS,STMICROELECTRONICS,STMICROELECTRONICS,TAMBURI INV.PARTNERS,TAMBURI INV.PARTNERS,TECHNOGYM,TECHNOGYM,TECHNOPROBE SPA,TECHNOPROBE SPA,TELECOM ITALIA,TELECOM ITALIA,TENARIS,TENARIS,TERNA RETE ELETTRICA NAZ,TERNA RETE ELETTRICA NAZ,TESMEC,TESMEC,TESSELLIS,TESSELLIS,ITALIAN SEA GROUP,ITALIAN SEA GROUP,TINEXTA,TINEXTA,TOD'S,TOD'S,TREVI FIN INDUSTRIALE,TREVI FIN INDUSTRIALE,TRIBOO,TRIBOO,TXT E-SOLUTION,TXT E-SOLUTION,UNICREDIT,UNICREDIT,UNIDATA,UNIDATA,UNIEURO,UNIEURO,VALSOIA,VALSOIA,WEBUILD,WEBUILD,WIIT,WIIT,ZIGNAGO VETRO,ZIGNAGO VETRO,VINCENZO ZUCCHI,VINCENZO ZUCCHI
4826.657304,17346351.25,157.2342005,33387.43421,3295.299173,4505774.369,164.8823306,338272.691,314.177981,84823.50864,1392.606721,205819.8695,24.39909214,16581,76.05191057,99393.04223,7689.67977,2033436.344,1407.884444,1119169.048,620.5424661,201468.2111,245.985664,626777.737,1021.209981,2221116.123,710.9740515,149253.4184,112.3505014,54933.04223,287.7525881,345686.2841,2986.670271,1399455.599,3782.048238,1211866.509,776.0278726,655495.3512,5891.541138,4048019.276,1620.601463,3870101.63,139.4217344,130502.0326,4728.865407,5046544.05,294.2987669,277104.7889,84.39837398,109092.9309,1681.502805,1206429.361,143.2784824,72635.28407,10.13203252,5246.758157,67.32401084,146983.4933,1416.656965,422619.8426,41.93727642,150091.0403,501.3720867,782235.0077,2.57699187,875.6046065,31.80890244,18344.28599,2871.805691,4229680.564,3792.835772,3202466.365,63.62838753,87352.28215,3960.13645,815744.3359,3944.066992,3720007.2,231.8247154,1067356.43,17.63107046,60036.43954,460.8791463,1734277.117,12581.89653,2434646.257,2254.368076,482515.5816,81.12317073,124083.5221,471.2581707,182784.8273,1213.061545,1541191.01,41.32292683,296156.9597,6.573807588,331.4107486,532.4464634,2107924.468,120.6599123,29556.23417,16.9101897,69348.77927,18375.05813,19394736.55,13.97733062,2789.516315,2106.507927,2209535.62,15.11785908,92592.42226,189.2713686,35514.46833,281.4019512,334260.4127,906.1210163,3513456.194,678.3156233,627524.5701,3926.072547,3190070.608,7535.110908,1299277.493,336.4742683,129859.5853,697.5602168,630900.7908,588.5978184,562464.643,16.22447154,669.7120921,971.5105285,622393.4395,190.8941192,544926.5125,227.2886721,596994.2783,2146.460149,852357.3244,65126.80165,109829028.8,60.15692412,70516.41075,43819.73501,104489817.7,#DIV/0!,#DIV/0!,178.2417073,90234.61228,4146.159322,876322.2687,471.5081436,4687562.01,487.6589231,703725.6507,136.7112331,78676.1382,80.6047561,176287.8618,43430.79481,4682282.868,7486.194862,8675220.956,9.844891599,24100.99232,218.728523,174933.62,372.553252,708822.1843,1008.811111,7195227.678,232.0679946,199732.8599,8536.633672,1335052.574,226.3104743,633352.6852,2197.634621,1167687.8,414.581748,296281.0921,122.5457046,159938.0115,132.4740786,147354.2649,236.6409756,672094.501,2.392682927,3860.190019,27430.00862,88699500.96,30.95892954,37417.58541,258.4047696,340353.3397,108.0092818,161025.3474,1580.354106,362811.0288,4532.107575,15309507.29,45.46143631,39894.88679,378.5916667,151988.4798,28.49720867,207542.8119,742.3890244,271345.6545,157.350271,1917449.735,774.6369189,734124.6027,1283.589483,754502.6468,5125.552886,1840654.885,42671.48264,27859706.33,9711.104363,819005.3935,2738.520813,6245938.774,15.2401626,45172.58349,4446.055556,2140506.647,286.9165152,171774.4165,79.3901897,113523.0653,1178.084702,487967.309,1939.444172,13502362.76,885.3486585,451639.0276,198.5865989,704922.0058,109.803252,276014.595,5011.515474,14423445.3,494.9104336,554018.7025,1066.877453,3133140.593,1031.420081,1649364.823,8402.450515,3366368.304,698.8946,#DIV/0!,1585.734675,2857858.541,14840.84598,2323962.155,485.3610298,855082.1977,41.01264228,33128.84837,14.69417344,141298.6967,1339.458808,319480.2035,50.38195122,186432.263,6.840257453,23769.13052,259.1156775,648300.7351,11965.40369,4229790.848,16.70299458,25149.18234,129.2097967,744535.334,210.7646206,1132908.591,567.7761111,1419643.215,559.6159621,75404.97889,1083.911938,1877664.125,51.60825203,23723.2476,68.8254607,69234.77735,95.57107046,157152.6331,4730.291274,5972355.988,45.26627371,67761.14779,13149.46037,28584679.46,8663.881775,14398303.26,1408.444214,237676.6161,374.2071138,845601.1516,9417.612737,1716428.28,4648.125095,1687067.607,10.66520325,585.5873321,199.8257859,484.7197697,72.67917344,147160.977,239.2941734,258165.7946,370.3311518,220173.8541,502.5417751,1023061.658,2149.772683,8428514.395,1098.399228,494515.1862,2824.524756,1193552.399,1135.896612,749383.8964,914.4363279,12229206.85,635.2156442,156514.4587,319.6958808,166560.9674,53.91188347,263490.4299,1990.810366,2531039.314,173.8729133,386900.7313,16268.16789,3405790.787,12.29834688,21890.41843,138.1019377,1436144.37,1790.498523,1245792.455,199.597832,288010.9597,48094.87889,164476543.2,34354.50295,13062897.97,1523.091992,52204.60077,1678.358442,664278.6219,1880.53307,470182.144,4869.269973,15551547.02,14417.3365,8344235.461,14130.29736,2715951.056,78.78,219716.595,93.90601626,122151.8215,337.1912044,238680.7946,1184.751843,366275.4568,1302.625095,963591.4031,121.9090379,518165.8503,34.7052981,92930.81574,157.0814228,123508.2975,27291.3956,25751681.38,111.6671274,43350.4357,319.9879539,2900126.208,124.8170867,96126.55086,1722.819417,6815302.958,585.3206504,96449.39347,1329.047818,415541.8752,9.833102981,106284.4395
